subsidy_id,is_synthetic,subsidy_name,subsidy_category,locality,lga_name,abs_lga_code,vicmap_lga_code,regional_group,area_type,anchor_osm_id,anchor_poi_name,anchor_poi_category,anchor_poi_subcategory,anchor_latitude,anchor_longitude,anchor_role,geographic_scope,applicant_type,occupation_restriction,benefit_type,max_amount_aud,payment_frequency,income_limit_aud_annual,income_assessment_unit,age_subject,age_min,age_max,new_resident_required,apply_within_days_of_move,minimum_move_distance_km,eligibility_summary,required_evidence,mock_application_open_date,mock_application_close_date,mock_status,mock_provider,official_source_url,application_url,source_type,generated_on,record_notice
MOCK-SUB-0034,true,[MOCK] Yaapeet School Essentials Support,school_support,YAAPEET,YARRIAMBIACK,27630,378,Wimmera Southern Mallee,rural_council,w261314945,Yaapeet Primary School,education,school,-35.7686726,142.0572173,context_only_not_provider,mock_locality,household,none,voucher,600,one_off,110000,household,dependent_child,5,18,false,,,FICTIONAL TEST RULES: reside in YAAPEET (YARRIAMBIACK LGA). Annual gross household income at most AUD 110000. Parent or guardian of student aged 5 to 18; enrolment and equipment quote required.,Proof of identity and locality residence; income evidence; Parent or guardian of student aged 5 to 18; enrolment and equipment quote required.,2026-06-13,2027-04-15,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0035,true,[MOCK] Merrigum School Essentials Support,school_support,MERRIGUM,GREATER SHEPPARTON,22830,328,Goulburn,regional_city,w51548219,Merrigum Primary School,education,school,-36.3699992,145.1299372,context_only_not_provider,mock_locality,household,none,voucher,300,one_off,75000,household,dependent_child,5,18,false,,,FICTIONAL TEST RULES: reside in MERRIGUM (GREATER SHEPPARTON LGA). Annual gross household income at most AUD 75000. Parent or guardian of student aged 5 to 18; enrolment and equipment quote required.,Proof of identity and locality residence; income evidence; Parent or guardian of student aged 5 to 18; enrolment and equipment quote required.,2026-07-17,2027-04-23,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0036,true,[MOCK] Korumburra Community Participation Voucher,community,KORUMBURRA,SOUTH GIPPSLAND,26170,361,Gippsland,rural_council,w339695763,Korumburra Scout Hall,community,town_hall,-38.4330236,145.8201711,context_only_not_provider,mock_locality,individual,none,voucher,300,one_off,60000,individual,applicant,18,,false,,,FICTIONAL TEST RULES: reside in KORUMBURRA (SOUTH GIPPSLAND LGA). Annual gross individual income at most AUD 60000. Local resident joining a community class or activity; registration confirmation required. Applicant aged at least 18.,Proof of identity and locality residence; income evidence; Local resident joining a community class or activity; registration confirmation required.,2026-07-10,2026-10-27,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0037,true,[MOCK] Wooragee Household Settling Support,housing_setup,WOORAGEE,INDIGO,23350,334,Ovens Murray,rural_council,n2968743641,Wooragee Community Centre,community,town_hall,-36.2905532,146.7297938,context_only_not_provider,mock_locality,household,none,reimbursement,1850,one_off,90000,household,applicant,18,,true,90,,FICTIONAL TEST RULES: reside in WOORAGEE (INDIGO LGA). Annual gross household income at most AUD 90000. New resident; tenancy at least 6 months; household essentials receipts required. Apply within 90 days of moving. Applicant aged at least 18.,Proof of identity and locality residence; income evidence; New resident; tenancy at least 6 months; household essentials receipts required.,2026-09-22,2026-12-29,mock_upcoming,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0038,true,[MOCK] Meredith Local Travel Voucher,transport,MEREDITH,GOLDEN PLAINS,22490,324,Central Highlands,rural_council,w306036759,,public_transport,platform,-37.8443441,144.0696652,context_only_not_provider,mock_locality,individual,none,voucher,300,one_off,75000,individual,applicant,18,,false,,,"FICTIONAL TEST RULES: reside in MEREDITH (GOLDEN PLAINS LGA). Annual gross individual income at most AUD 75000. Local resident requiring travel support; proposed study, work or medical journey required. Applicant aged at least 18.","Proof of identity and locality residence; income evidence; Local resident requiring travel support; proposed study, work or medical journey required.",2026-07-04,2026-11-30,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0039,true,[MOCK] Birchip Household Settling Support,housing_setup,BIRCHIP,BULOKE,21270,309,Mallee,rural_council,w759467706,Birchip Public Hall,community,community_centre,-35.9808551,142.9173133,context_only_not_provider,mock_locality,household,none,reimbursement,950,one_off,110000,household,applicant,18,,true,90,,FICTIONAL TEST RULES: reside in BIRCHIP (BULOKE LGA). Annual gross household income at most AUD 110000. New resident; tenancy at least 6 months; household essentials receipts required. Apply within 90 days of moving. Applicant aged at least 18.,Proof of identity and locality residence; income evidence; New resident; tenancy at least 6 months; household essentials receipts required.,2026-11-13,2027-04-18,mock_upcoming,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0040,true,[MOCK] Warrnambool Household Settling Support,housing_setup,WARRNAMBOOL,WARRNAMBOOL,26730,369,Great South Coast,regional_city,n14038937301,Warrnambool Stadium,community,community_centre,-38.3542495,142.4592499,context_only_not_provider,mock_locality,household,none,reimbursement,2000,one_off,90000,household,applicant,18,,true,90,,FICTIONAL TEST RULES: reside in WARRNAMBOOL (WARRNAMBOOL LGA). Annual gross household income at most AUD 90000. New resident; tenancy at least 6 months; household essentials receipts required. Apply within 90 days of moving. Applicant aged at least 18.,Proof of identity and locality residence; income evidence; New resident; tenancy at least 6 months; household essentials receipts required.,2026-10-10,2027-02-11,mock_upcoming,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0041,true,[MOCK] Yarram Sport Participation Voucher,sport,YARRAM,WELLINGTON,26810,370,Gippsland,rural_council,w330868971,Yarram Tarra Trail Reserve,recreation,park,-38.5631264,146.6724965,context_only_not_provider,mock_locality,individual,none,voucher,300,one_off,75000,individual,applicant,5,25,false,,,FICTIONAL TEST RULES: reside in YARRAM (WELLINGTON LGA). Annual gross individual income at most AUD 75000. Local resident aged 5 to 25; sports enrolment or equipment quote required.,Proof of identity and locality residence; income evidence; Local resident aged 5 to 25; sports enrolment or equipment quote required.,2026-07-29,2026-11-26,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0042,true,[MOCK] Condah Community Participation Voucher,community,CONDAH,GLENELG,22410,323,Great South Coast,rural_council,w1532108294,Condah Public Hall,community,community_centre,-37.9551649,141.746936,context_only_not_provider,mock_locality,individual,none,voucher,200,one_off,60000,individual,applicant,18,,false,,,FICTIONAL TEST RULES: reside in CONDAH (GLENELG LGA). Annual gross individual income at most AUD 60000. Local resident joining a community class or activity; registration confirmation required. Applicant aged at least 18.,Proof of identity and locality residence; income evidence; Local resident joining a community class or activity; registration confirmation required.,2026-05-21,2027-04-30,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0043,true,[MOCK] Thomson (Geelong) Sport Participation Voucher,sport,THOMSON (GEELONG),GREATER GEELONG,22750,327,Barwon,regional_city,w1243145220,,recreation,playground,-38.1782894,144.3815492,context_only_not_provider,mock_locality,individual,none,voucher,400,one_off,45000,individual,applicant,5,25,false,,,FICTIONAL TEST RULES: reside in THOMSON (GEELONG) (GREATER GEELONG LGA). Annual gross individual income at most AUD 45000. Local resident aged 5 to 25; sports enrolment or equipment quote required.,Proof of identity and locality residence; income evidence; Local resident aged 5 to 25; sports enrolment or equipment quote required.,2026-05-01,2026-10-28,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0044,true,[MOCK] Manifold Heights Household Settling Support,housing_setup,MANIFOLD HEIGHTS,GREATER GEELONG,22750,327,Barwon,regional_city,w182012418,Scope,community,social_facility,-38.1308461,144.3375669,context_only_not_provider,mock_locality,household,none,reimbursement,1400,one_off,90000,household,applicant,18,,true,90,,FICTIONAL TEST RULES: reside in MANIFOLD HEIGHTS (GREATER GEELONG LGA). Annual gross household income at most AUD 90000. New resident; tenancy at least 6 months; household essentials receipts required. Apply within 90 days of moving. Applicant aged at least 18.,Proof of identity and locality residence; income evidence; New resident; tenancy at least 6 months; household essentials receipts required.,2026-08-13,2027-03-19,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0045,true,[MOCK] Traralgon Local Travel Voucher,transport,TRARALGON,LATROBE,23810,337,Gippsland,regional_city,n13731241880,Kosciuszko Street,public_transport,bus_stop,-38.2038778,146.51564,context_only_not_provider,mock_locality,individual,none,voucher,550,one_off,45000,individual,applicant,18,,false,,,"FICTIONAL TEST RULES: reside in TRARALGON (LATROBE LGA). Annual gross individual income at most AUD 45000. Local resident requiring travel support; proposed study, work or medical journey required. Applicant aged at least 18.","Proof of identity and locality residence; income evidence; Local resident requiring travel support; proposed study, work or medical journey required.",2026-03-07,2026-07-03,mock_closed,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0046,true,[MOCK] Tangambalanga Early Years Participation Voucher,childcare,TANGAMBALANGA,INDIGO,23350,334,Ovens Murray,rural_council,w561156983,,education,childcare,-36.2512326,147.0346862,context_only_not_provider,mock_locality,household,none,voucher,1500,one_off,90000,household,dependent_child,0,5,false,,,FICTIONAL TEST RULES: reside in TANGAMBALANGA (INDIGO LGA). Annual gross household income at most AUD 90000. Parent or guardian of child aged 0 to 5; enrolment confirmation required.,Proof of identity and locality residence; income evidence; Parent or guardian of child aged 0 to 5; enrolment confirmation required.,2026-04-14,2026-10-26,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0047,true,[MOCK] Waurn Ponds Moving Expense Support,relocation,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,w104368566,Deakin University Library,community,library,-38.1979216,144.2972652,context_only_not_provider,mock_locality,household,none,reimbursement,2950,one_off,90000,household,applicant,18,,true,90,50,FICTIONAL TEST RULES: reside in WAURN PONDS (GREATER GEELONG LGA). Annual gross household income at most AUD 90000. Move at least 50 km and establish primary residence; moving receipts required. Apply within 90 days of moving. Applicant aged at least 18.,Proof of identity and locality residence; income evidence; Move at least 50 km and establish primary residence; moving receipts required.,2026-05-12,2026-11-06,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
